,Cell,Drug,label
892,ACH-001703,4261,-1
893,ACH-001703,387447,-1
894,ACH-001703,3796,1
895,ACH-001703,36462,-1
896,ACH-001703,3463933,-1
897,ACH-001703,3385,1
898,ACH-001703,3218,-1
899,ACH-001703,31703,-1
900,ACH-001703,3005532,-1
901,ACH-001703,300471,-1
902,ACH-001703,2733526,-1
903,ACH-001703,2726824,-1
904,ACH-001703,25262965,1
905,ACH-001703,25257557,1
906,ACH-001703,25222038,-1
907,ACH-001703,25195352,-1
908,ACH-001703,25167777,-1
909,ACH-001703,25126798,1
910,ACH-001703,25124816,-1
911,ACH-001703,25102847,-1
912,ACH-001703,25022668,-1
913,ACH-001703,24978538,1
914,ACH-001703,24951314,1
915,ACH-001703,24894414,1
916,ACH-001703,24889392,-1
917,ACH-001703,24826799,1
918,ACH-001703,24785538,-1
919,ACH-001703,24776445,-1
920,ACH-001703,24772860,-1
921,ACH-001703,24756910,1
922,ACH-001703,24180719,-1
923,ACH-001703,2375,-1
924,ACH-001703,23725625,-1
925,ACH-001703,2314623,-1
926,ACH-001703,216326,-1
927,ACH-001703,216239,-1
928,ACH-001703,208908,-1
929,ACH-001703,17755052,-1
930,ACH-001703,176870,-1
931,ACH-001703,176167,-1
932,ACH-001703,176158,-1
933,ACH-001703,16747388,1
934,ACH-001703,16725726,1
935,ACH-001703,16722836,-1
936,ACH-001703,16095342,1
937,ACH-001703,16038120,-1
938,ACH-001703,160355,-1
939,ACH-001703,159324,-1
940,ACH-001703,156422,-1
941,ACH-001703,148124,-1
942,ACH-001703,1401,-1
943,ACH-001703,126941,-1
944,ACH-001703,126565,-1
945,ACH-001703,123631,-1
946,ACH-001703,11977753,-1
947,ACH-001703,11960529,-1
948,ACH-001703,11754511,1
949,ACH-001703,11713159,-1
950,ACH-001703,11707110,-1
951,ACH-001703,11676786,-1
952,ACH-001703,11667893,-1
953,ACH-001703,11647372,1
954,ACH-001703,11640390,-1
955,ACH-001703,11634725,-1
956,ACH-001703,11626927,-1
957,ACH-001703,11626560,-1
958,ACH-001703,11625818,1
959,ACH-001703,11624601,-1
960,ACH-001703,11617559,-1
961,ACH-001703,11609586,-1
962,ACH-001703,11493598,1
963,ACH-001703,11485656,-1
964,ACH-001703,11455910,-1
965,ACH-001703,11433190,1
966,ACH-001703,11404337,-1
967,ACH-001703,11373846,1
968,ACH-001703,11338033,-1
969,ACH-001703,11327430,-1
970,ACH-001703,11316960,-1
971,ACH-001703,11282283,1
972,ACH-001703,11178236,-1
973,ACH-001703,11152667,-1
974,ACH-001703,104842,-1
975,ACH-001703,10461815,-1
976,ACH-001703,10459196,-1
977,ACH-001703,10451420,1
978,ACH-001703,10390396,-1
979,ACH-001703,10384072,-1
980,ACH-001703,10341154,1
981,ACH-001703,10302451,-1
982,ACH-001703,10200390,-1
983,ACH-001703,10196499,-1
984,ACH-001703,10184653,-1
985,ACH-001703,10127622,-1
986,ACH-001703,10113978,-1
987,ACH-001703,10109823,-1
988,ACH-001703,10096043,-1
989,ACH-001703,10077147,-1
990,ACH-001703,10074640,1
991,ACH-001703,10027278,-1
992,ACH-001702,9967941,-1
993,ACH-001702,9956222,-1
994,ACH-001702,9956119,1
995,ACH-001702,9952773,-1
996,ACH-001702,9943465,-1
997,ACH-001702,9938202,-1
998,ACH-001702,9931953,-1
999,ACH-001702,9914412,-1
1000,ACH-001702,9911830,-1
1001,ACH-001702,9910224,-1
1002,ACH-001702,9907093,-1
1003,ACH-001702,9903786,-1
1004,ACH-001702,9884685,-1
1005,ACH-001702,9874913,-1
1006,ACH-001702,9868037,-1
1007,ACH-001702,9863776,-1
1008,ACH-001702,9858940,1
1009,ACH-001702,9826528,-1
1010,ACH-001702,9826308,-1
1011,ACH-001702,9813758,-1
1012,ACH-001702,9810884,-1
1013,ACH-001702,9549184,-1
1014,ACH-001702,85668777,-1
1015,ACH-001702,84691,1
1016,ACH-001702,8249,-1
1017,ACH-001702,82146,-1
1018,ACH-001702,76044,-1
1019,ACH-001702,7251185,-1
1020,ACH-001702,71271629,1
1021,ACH-001702,704473,-1
1022,ACH-001702,6918848,-1
1023,ACH-001702,6918638,-1
1024,ACH-001702,6918454,-1
1025,ACH-001702,6918289,1
1026,ACH-001702,6914657,-1
1027,ACH-001702,6852167,-1
1028,ACH-001702,6710780,-1
1029,ACH-001702,66577006,-1
1030,ACH-001702,65110,-1
1031,ACH-001702,6505803,-1
1032,ACH-001702,6450816,-1
1033,ACH-001702,6450551,-1
1034,ACH-001702,6445562,-1
1035,ACH-001702,6445533,-1
1036,ACH-001702,644241,-1
1037,ACH-001702,644215,-1
1038,ACH-001702,637858,-1
1039,ACH-001702,6253,1
1040,ACH-001702,60750,-1
1041,ACH-001702,5746,-1
1042,ACH-001702,57339144,-1
1043,ACH-001702,5717801,-1
1044,ACH-001702,56965967,-1
1045,ACH-001702,56962337,-1
1046,ACH-001702,560326,-1
1047,ACH-001702,5494449,1
1048,ACH-001702,54685215,-1
1049,ACH-001702,54676905,1
1050,ACH-001702,5460769,-1
1051,ACH-001702,5459322,-1
1052,ACH-001702,5394,-1
1053,ACH-001702,5384616,1
1054,ACH-001702,53394750,-1
1055,ACH-001702,53340664,-1
1056,ACH-001702,5330286,1
1057,ACH-001702,53302361,-1
1058,ACH-001702,5329102,-1
1059,ACH-001702,5328940,-1
1060,ACH-001702,5327091,-1
1061,ACH-001702,5311510,-1
1062,ACH-001702,5311497,-1
1063,ACH-001702,5311,-1
1064,ACH-001702,5291,-1
1065,ACH-001702,5289247,-1
1066,ACH-001702,5280757,-1
1067,ACH-001702,5278396,-1
1068,ACH-001702,521106,-1
1069,ACH-001702,5208,-1
1070,ACH-001702,51371303,-1
1071,ACH-001702,5113032,-1
1072,ACH-001702,4993,-1
1073,ACH-001702,49821040,-1
1074,ACH-001702,49806720,-1
1075,ACH-001702,46943432,-1
1076,ACH-001702,46931012,-1
1077,ACH-001702,46930998,1
1078,ACH-001702,46907787,-1
1079,ACH-001702,46885626,-1
1080,ACH-001702,46883536,1
1081,ACH-001702,46844147,-1
1082,ACH-001702,46843772,-1
1083,ACH-001702,462382,-1
1084,ACH-001702,46224516,-1
1085,ACH-001702,46191454,-1
1086,ACH-001702,44819241,-1
1087,ACH-001702,448013,-1
1088,ACH-001702,447912,-1
1089,ACH-001702,446378,-1
1090,ACH-001702,44632017,-1
1091,ACH-001702,44551660,-1
1092,ACH-001702,444795,-1
1093,ACH-001702,44462760,-1
1094,ACH-001702,44450571,-1
1095,ACH-001702,44224160,-1
1096,ACH-001702,44182295,-1
1097,ACH-001702,44143370,-1
1098,ACH-001702,44137675,-1
1099,ACH-001702,42642645,-1
1100,ACH-001702,42640,1
1101,ACH-001702,4263900,-1
1102,ACH-001702,4261,-1
1103,ACH-001702,387447,-1
1104,ACH-001702,3796,-1
1105,ACH-001702,36462,-1
1106,ACH-001702,36314,1
1107,ACH-001702,3463933,1
1108,ACH-001702,3385,-1
1109,ACH-001702,3218,-1
1110,ACH-001702,31703,-1
1111,ACH-001702,3062316,1
1112,ACH-001702,3005532,-1
1113,ACH-001702,300471,-1
1114,ACH-001702,2733526,-1
1115,ACH-001702,2726824,-1
1116,ACH-001702,25262965,-1
1117,ACH-001702,25257557,-1
1118,ACH-001702,25222038,1
1119,ACH-001702,25195352,-1
1120,ACH-001702,25167777,-1
1121,ACH-001702,25126798,-1
1122,ACH-001702,25124816,-1
1123,ACH-001702,25102847,-1
1124,ACH-001702,25022668,-1
1125,ACH-001702,24978538,-1
1126,ACH-001702,24951314,-1
1127,ACH-001702,24894414,-1
1128,ACH-001702,24889392,-1
1129,ACH-001702,24826799,-1
1130,ACH-001702,24825971,-1
1131,ACH-001702,24785538,-1
1132,ACH-001702,24776445,-1
1133,ACH-001702,24772860,-1
1134,ACH-001702,24756910,-1
1135,ACH-001702,24180719,1
1136,ACH-001702,2375,-1
1137,ACH-001702,23725625,1
1138,ACH-001702,2314623,-1
1139,ACH-001702,216326,-1
1140,ACH-001702,216239,-1
1141,ACH-001702,208908,-1
1142,ACH-001702,20635522,-1
1143,ACH-001702,17755052,-1
1144,ACH-001702,176870,-1
1145,ACH-001702,176167,-1
1146,ACH-001702,176158,1
1147,ACH-001702,16760646,-1
1148,ACH-001702,16747388,-1
1149,ACH-001702,16725726,-1
1150,ACH-001702,16722836,-1
1151,ACH-001702,16720766,1
1152,ACH-001702,16663089,-1
1153,ACH-001702,16095342,-1
1154,ACH-001702,16038120,-1
1155,ACH-001702,160355,-1
1156,ACH-001702,159324,-1
1157,ACH-001702,156422,-1
1158,ACH-001702,148124,1
1159,ACH-001702,1401,-1
1160,ACH-001702,126941,-1
1161,ACH-001702,126565,-1
1162,ACH-001702,123631,-1
1163,ACH-001702,11977753,-1
1164,ACH-001702,11960529,-1
1165,ACH-001702,11844351,1
1166,ACH-001702,11754511,-1
1167,ACH-001702,11713159,-1
1168,ACH-001702,11707110,-1
1169,ACH-001702,11676786,-1
1170,ACH-001702,11667893,-1
1171,ACH-001702,11647372,-1
1172,ACH-001702,11634725,-1
1173,ACH-001702,11626927,-1
1174,ACH-001702,11626560,-1
1175,ACH-001702,11625818,-1
1176,ACH-001702,11624601,-1
1177,ACH-001702,11617559,-1
1178,ACH-001702,11609586,-1
1179,ACH-001702,11493598,-1
1180,ACH-001702,11485656,-1
1181,ACH-001702,11455910,1
1182,ACH-001702,11433190,1
1183,ACH-001702,11404337,-1
1184,ACH-001702,11373846,-1
1185,ACH-001702,11364421,-1
1186,ACH-001702,11338033,-1
1187,ACH-001702,11327430,-1
1188,ACH-001702,11316960,-1
1189,ACH-001702,11282283,-1
1190,ACH-001702,11178236,-1
1191,ACH-001702,11152667,-1
1192,ACH-001702,104842,-1
1193,ACH-001702,10461815,1
1194,ACH-001702,10459196,-1
1195,ACH-001702,10451420,-1
1196,ACH-001702,10390396,-1
1197,ACH-001702,10384072,-1
1198,ACH-001702,10341154,-1
1199,ACH-001702,10302451,-1
1200,ACH-001702,10200390,-1
1201,ACH-001702,10196499,-1
1202,ACH-001702,10184653,-1
1203,ACH-001702,10172943,-1
1204,ACH-001702,10127622,-1
1205,ACH-001702,10113978,-1
1206,ACH-001702,10109823,-1
1207,ACH-001702,10096043,-1
1208,ACH-001702,10077147,1
1209,ACH-001702,10074640,-1
1210,ACH-001702,10027278,-1
1211,ACH-001674,9967941,1
1212,ACH-001674,9956222,-1
1213,ACH-001674,9956119,-1
1214,ACH-001674,9952773,-1
1215,ACH-001674,9943465,-1
1216,ACH-001674,9938202,-1
1217,ACH-001674,9931953,-1
1218,ACH-001674,9914412,-1
1219,ACH-001674,9911830,-1
1220,ACH-001674,9910224,-1
1221,ACH-001674,9907093,-1
1222,ACH-001674,9903786,-1
1223,ACH-001674,9884685,-1
1224,ACH-001674,9874913,-1
1225,ACH-001674,9868037,-1
1226,ACH-001674,9863776,-1
1227,ACH-001674,9858940,-1
1228,ACH-001674,9826528,-1
1229,ACH-001674,9826308,-1
1230,ACH-001674,9813758,-1
1231,ACH-001674,9810884,1
1232,ACH-001674,9549184,1
1233,ACH-001674,85668777,-1
1234,ACH-001674,84691,-1
1235,ACH-001674,8249,-1
1236,ACH-001674,82146,-1
1237,ACH-001674,76044,-1
1238,ACH-001674,7251185,-1
1239,ACH-001674,71271629,-1
1240,ACH-001674,704473,-1
1241,ACH-001674,6918848,1
1242,ACH-001674,6918638,-1
1243,ACH-001674,6918454,-1
1244,ACH-001674,6918289,-1
1245,ACH-001674,6914657,-1
1246,ACH-001674,6852167,-1
1247,ACH-001674,6753378,-1
1248,ACH-001674,6710780,-1
1249,ACH-001674,66577006,1
1250,ACH-001674,65110,1
1251,ACH-001674,6505803,-1
1252,ACH-001674,6450816,-1
1253,ACH-001674,6450551,-1
1254,ACH-001674,6445562,-1
1255,ACH-001674,6445533,-1
1256,ACH-001674,644241,-1
1257,ACH-001674,644215,-1
1258,ACH-001674,637858,-1
1259,ACH-001674,6253,-1
1260,ACH-001674,60750,-1
1261,ACH-001674,5746,-1
1262,ACH-001674,57339144,-1
1263,ACH-001674,5717801,-1
1264,ACH-001674,56965967,-1
1265,ACH-001674,56962337,1
1266,ACH-001674,560326,-1
1267,ACH-001674,5494449,-1
1268,ACH-001674,54685215,-1
1269,ACH-001674,54676905,-1
1270,ACH-001674,5460769,-1
1271,ACH-001674,5459322,-1
1272,ACH-001674,5394,-1
1273,ACH-001674,5384616,-1
1274,ACH-001674,53394750,1
1275,ACH-001674,53340664,-1
1276,ACH-001674,5330286,-1
1277,ACH-001674,53302361,-1
1278,ACH-001674,5329102,-1
1279,ACH-001674,5328940,-1
1280,ACH-001674,5327091,-1
1281,ACH-001674,5311510,-1
1282,ACH-001674,5311497,-1
1283,ACH-001674,5311,-1
1284,ACH-001674,5291,-1
1285,ACH-001674,5289247,-1
1286,ACH-001674,5280757,-1
1287,ACH-001674,5278396,-1
1288,ACH-001674,521106,-1
1289,ACH-001674,5208,-1
1290,ACH-001674,51371303,-1
1291,ACH-001674,5113032,1
1292,ACH-001674,4993,-1
1293,ACH-001674,49836027,-1
1294,ACH-001674,49821040,-1
1295,ACH-001674,49806720,-1
1296,ACH-001674,46943432,-1
1297,ACH-001674,46931012,-1
1298,ACH-001674,46930998,-1
1299,ACH-001674,46907787,-1
1300,ACH-001674,46885626,-1
1301,ACH-001674,46883536,1
1302,ACH-001674,46844147,-1
1303,ACH-001674,46843772,-1
1304,ACH-001674,462382,-1
1305,ACH-001674,46224516,-1
1306,ACH-001674,46191454,-1
1307,ACH-001674,44819241,-1
1308,ACH-001674,448013,-1
1309,ACH-001674,447912,-1
1310,ACH-001674,446378,-1
1311,ACH-001674,44632017,-1
1312,ACH-001674,44551660,-1
1313,ACH-001674,444795,1
1314,ACH-001674,44462760,-1
1315,ACH-001674,44450571,-1
1316,ACH-001674,44224160,-1
1317,ACH-001674,44182295,-1
1318,ACH-001674,44143370,-1
1319,ACH-001674,44137675,-1
1320,ACH-001674,42642645,-1
1321,ACH-001674,42640,-1
1322,ACH-001674,4263900,-1
1323,ACH-001674,4261,-1
1324,ACH-001674,387447,-1
1325,ACH-001674,3796,1
1326,ACH-001674,36462,-1
1327,ACH-001674,36314,-1
1328,ACH-001674,3463933,-1
1329,ACH-001674,3385,-1
1330,ACH-001674,3218,-1
1331,ACH-001674,31703,-1
1332,ACH-001674,3062316,-1
1333,ACH-001674,3005532,-1
1334,ACH-001674,300471,-1
1335,ACH-001674,2733526,-1
1336,ACH-001674,2726824,-1
1337,ACH-001674,25262965,-1
1338,ACH-001674,25257557,1
1339,ACH-001674,25222038,-1
1340,ACH-001674,25195352,1
1341,ACH-001674,25167777,-1
1342,ACH-001674,25126798,-1
1343,ACH-001674,25124816,-1
1344,ACH-001674,25102847,-1
1345,ACH-001674,25022668,-1
1346,ACH-001674,24978538,1
1347,ACH-001674,24951314,-1
1348,ACH-001674,24894414,1
1349,ACH-001674,24889392,-1
1350,ACH-001674,24826799,-1
1351,ACH-001674,24825971,-1
1352,ACH-001674,24785538,-1
1353,ACH-001674,24776445,-1
1354,ACH-001674,24772860,-1
1355,ACH-001674,24756910,-1
1356,ACH-001674,24180719,-1
1357,ACH-001674,2375,-1
1358,ACH-001674,23725625,-1
1359,ACH-001674,2314623,-1
1360,ACH-001674,216326,-1
1361,ACH-001674,216239,-1
1362,ACH-001674,208908,-1
1363,ACH-001674,20635522,-1
1364,ACH-001674,17755052,-1
1365,ACH-001674,176167,-1
1366,ACH-001674,176158,-1
1367,ACH-001674,16760646,-1
1368,ACH-001674,16747388,-1
1369,ACH-001674,16725726,-1
1370,ACH-001674,16722836,-1
1371,ACH-001674,16720766,-1
1372,ACH-001674,16663089,-1
1373,ACH-001674,16095342,-1
1374,ACH-001674,16038120,-1
1375,ACH-001674,160355,-1
1376,ACH-001674,159324,-1
1377,ACH-001674,156422,-1
1378,ACH-001674,148124,-1
1379,ACH-001674,1401,-1
1380,ACH-001674,126941,1
1381,ACH-001674,126565,-1
1382,ACH-001674,123631,-1
1383,ACH-001674,11977753,-1
1384,ACH-001674,11960529,-1
1385,ACH-001674,11844351,-1
1386,ACH-001674,11754511,-1
1387,ACH-001674,11713159,-1
1388,ACH-001674,11707110,-1
1389,ACH-001674,11676786,-1
1390,ACH-001674,11667893,-1
1391,ACH-001674,11647372,-1
1392,ACH-001674,11640390,-1
1393,ACH-001674,11634725,-1
1394,ACH-001674,11626927,-1
1395,ACH-001674,11626560,-1
1396,ACH-001674,11625818,-1
1397,ACH-001674,11624601,-1
1398,ACH-001674,11617559,-1
1399,ACH-001674,11609586,-1
1400,ACH-001674,11493598,-1
1401,ACH-001674,11485656,-1
1402,ACH-001674,11455910,-1
1403,ACH-001674,11433190,-1
1404,ACH-001674,11404337,-1
1405,ACH-001674,11373846,1
1406,ACH-001674,11364421,-1
1407,ACH-001674,11338033,-1
1408,ACH-001674,11327430,-1
1409,ACH-001674,11316960,-1
1410,ACH-001674,11282283,-1
1411,ACH-001674,11178236,-1
1412,ACH-001674,11152667,-1
1413,ACH-001674,104842,-1
1414,ACH-001674,10461815,-1
1415,ACH-001674,10459196,-1
1416,ACH-001674,10451420,1
1417,ACH-001674,10390396,-1
1418,ACH-001674,10384072,-1
1419,ACH-001674,10341154,-1
1420,ACH-001674,10302451,-1
1421,ACH-001674,10200390,-1
1422,ACH-001674,10196499,-1
1423,ACH-001674,10184653,-1
1424,ACH-001674,10172943,-1
1425,ACH-001674,10127622,-1
1426,ACH-001674,10113978,-1
1427,ACH-001674,10109823,-1
1428,ACH-001674,10096043,-1
1429,ACH-001674,10077147,-1
1430,ACH-001674,10074640,-1
1431,ACH-001674,10027278,-1
1432,ACH-001655,9967941,-1
1433,ACH-001655,9956222,-1
1434,ACH-001655,9956119,-1
1435,ACH-001655,9952773,-1
1436,ACH-001655,9943465,-1
1437,ACH-001655,9938202,-1
1438,ACH-001655,9931953,-1
1439,ACH-001655,9914412,-1
1440,ACH-001655,9911830,-1
1441,ACH-001655,9910224,-1
1442,ACH-001655,9903786,-1
1443,ACH-001655,9884685,-1
1444,ACH-001655,9874913,-1
1445,ACH-001655,9868037,-1
1446,ACH-001655,9863776,-1
1447,ACH-001655,9858940,-1
1448,ACH-001655,9826528,-1
1449,ACH-001655,9813758,-1
1450,ACH-001655,9810884,1
1451,ACH-001655,85668777,-1
1452,ACH-001655,84691,-1
1453,ACH-001655,8249,-1
1454,ACH-001655,82146,-1
1455,ACH-001655,71271629,-1
1456,ACH-001655,704473,-1
1457,ACH-001655,6918848,-1
1458,ACH-001655,6918638,-1
1459,ACH-001655,6918454,-1
1460,ACH-001655,6918289,1
1461,ACH-001655,6914657,-1
1462,ACH-001655,6852167,-1
1463,ACH-001655,6753378,-1
1464,ACH-001655,6710780,-1
1465,ACH-001655,66577006,-1
1466,ACH-001655,65110,-1
1467,ACH-001655,6505803,1
1468,ACH-001655,6450816,-1
1469,ACH-001655,6450551,1
1470,ACH-001655,6445562,-1
1471,ACH-001655,6445533,-1
1472,ACH-001655,644241,1
1473,ACH-001655,637858,-1
1474,ACH-001655,6253,-1
1475,ACH-001655,60750,-1
1476,ACH-001655,5746,-1
1477,ACH-001655,57339144,-1
1478,ACH-001655,56965967,-1
1479,ACH-001655,56962337,-1
1480,ACH-001655,560326,-1
1481,ACH-001655,54685215,-1
1482,ACH-001655,54676905,-1
1483,ACH-001655,5460769,-1
1484,ACH-001655,5459322,-1
1485,ACH-001655,5394,1
1486,ACH-001655,53394750,-1
1487,ACH-001655,53340664,-1
1488,ACH-001655,5330286,1
1489,ACH-001655,53302361,-1
1490,ACH-001655,5328940,-1
1491,ACH-001655,5327091,-1
1492,ACH-001655,5311497,-1
1493,ACH-001655,5311,-1
1494,ACH-001655,5289247,-1
1495,ACH-001655,5280757,-1
1496,ACH-001655,5278396,1
1497,ACH-001655,521106,-1
1498,ACH-001655,5208,-1
1499,ACH-001655,51371303,-1
1500,ACH-001655,5113032,-1
1501,ACH-001655,49806720,1
1502,ACH-001655,46943432,-1
1503,ACH-001655,46931012,-1
1504,ACH-001655,46930998,-1
1505,ACH-001655,46907787,-1
1506,ACH-001655,46885626,-1
1507,ACH-001655,46883536,-1
1508,ACH-001655,46843772,-1
1509,ACH-001655,46224516,-1
1510,ACH-001655,46191454,-1
1511,ACH-001655,44819241,-1
1512,ACH-001655,448013,-1
1513,ACH-001655,447912,-1
1514,ACH-001655,446378,-1
1515,ACH-001655,44551660,-1
1516,ACH-001655,444795,-1
1517,ACH-001655,44462760,-1
1518,ACH-001655,44450571,-1
1519,ACH-001655,44224160,-1
1520,ACH-001655,44182295,-1
1521,ACH-001655,44143370,-1
1522,ACH-001655,44137675,1
1523,ACH-001655,42642645,-1
1524,ACH-001655,42640,1
1525,ACH-001655,4263900,-1
1526,ACH-001655,3796,-1
1527,ACH-001655,36462,-1
1528,ACH-001655,3463933,-1
1529,ACH-001655,3385,-1
1530,ACH-001655,3218,-1
1531,ACH-001655,31703,-1
1532,ACH-001655,3005532,-1
1533,ACH-001655,300471,1
1534,ACH-001655,2733526,-1
1535,ACH-001655,2726824,1
1536,ACH-001655,25262965,-1
1537,ACH-001655,25257557,1
1538,ACH-001655,25222038,-1
1539,ACH-001655,25195352,-1
1540,ACH-001655,25167777,-1
1541,ACH-001655,25126798,-1
1542,ACH-001655,25124816,-1
1543,ACH-001655,25102847,-1
1544,ACH-001655,25022668,-1
1545,ACH-001655,24978538,-1
1546,ACH-001655,24951314,-1
1547,ACH-001655,24894414,-1
1548,ACH-001655,24889392,1
1549,ACH-001655,24826799,-1
1550,ACH-001655,24785538,-1
1551,ACH-001655,24776445,-1
1552,ACH-001655,24772860,-1
1553,ACH-001655,24756910,-1
1554,ACH-001655,24180719,1
1555,ACH-001655,2375,-1
1556,ACH-001655,23725625,-1
1557,ACH-001655,2314623,-1
1558,ACH-001655,216326,-1
1559,ACH-001655,17755052,-1
1560,ACH-001655,176167,-1
1561,ACH-001655,16747388,-1
1562,ACH-001655,16725726,-1
1563,ACH-001655,16722836,-1
1564,ACH-001655,16095342,-1
1565,ACH-001655,159324,-1
1566,ACH-001655,156422,-1
1567,ACH-001655,148124,-1
1568,ACH-001655,1401,1
1569,ACH-001655,126941,-1
1570,ACH-001655,126565,-1
1571,ACH-001655,123631,-1
1572,ACH-001655,11977753,-1
1573,ACH-001655,11960529,-1
1574,ACH-001655,11754511,-1
1575,ACH-001655,11713159,-1
1576,ACH-001655,11707110,-1
1577,ACH-001655,11667893,1
1578,ACH-001655,11647372,-1
1579,ACH-001655,11640390,-1
1580,ACH-001655,11634725,-1
1581,ACH-001655,11625818,-1
1582,ACH-001655,11624601,-1
1583,ACH-001655,11617559,1
1584,ACH-001655,11609586,-1
1585,ACH-001655,11493598,-1
1586,ACH-001655,11485656,-1
1587,ACH-001655,11455910,-1
1588,ACH-001655,11433190,-1
1589,ACH-001655,11404337,-1
1590,ACH-001655,11373846,-1
1591,ACH-001655,11338033,-1
1592,ACH-001655,11327430,1
1593,ACH-001655,11316960,-1
1594,ACH-001655,11282283,-1
1595,ACH-001655,11178236,-1
1596,ACH-001655,11152667,1
1597,ACH-001655,104842,-1
1598,ACH-001655,10459196,-1
1599,ACH-001655,10451420,-1
1600,ACH-001655,10390396,-1
1601,ACH-001655,10341154,-1
1602,ACH-001655,10200390,-1
1603,ACH-001655,10196499,-1
1604,ACH-001655,10184653,-1
1605,ACH-001655,10127622,-1
1606,ACH-001655,10113978,1
1607,ACH-001655,10109823,-1
1608,ACH-001655,10096043,-1
1609,ACH-001655,10077147,1
1610,ACH-001655,10074640,-1
1611,ACH-001655,10027278,-1
1612,ACH-001654,9967941,-1
1613,ACH-001654,9956222,-1
1614,ACH-001654,9956119,-1
1615,ACH-001654,9952773,-1
1616,ACH-001654,9943465,-1
1617,ACH-001654,9938202,-1
1618,ACH-001654,9931953,-1
1619,ACH-001654,9914412,-1
1620,ACH-001654,9911830,-1
1621,ACH-001654,9910224,-1
1622,ACH-001654,9903786,-1
1623,ACH-001654,9884685,-1
1624,ACH-001654,9874913,-1
1625,ACH-001654,9868037,-1
1626,ACH-001654,9863776,-1
1627,ACH-001654,9858940,-1
1628,ACH-001654,9826528,1
1629,ACH-001654,9813758,-1
1630,ACH-001654,9810884,-1
1631,ACH-001654,85668777,1
1632,ACH-001654,84691,-1
1633,ACH-001654,8249,-1
1634,ACH-001654,71271629,-1
1635,ACH-001654,704473,-1
1636,ACH-001654,6918848,-1
1637,ACH-001654,6918638,-1
1638,ACH-001654,6918454,1
1639,ACH-001654,6918289,1
1640,ACH-001654,6914657,-1
1641,ACH-001654,6852167,-1
1642,ACH-001654,6710780,-1
1643,ACH-001654,66577006,-1
1644,ACH-001654,65110,-1
1645,ACH-001654,6505803,-1
