,Cell,Drug,label
1664,477,3,1
1665,503,3,0
1666,276,3,0
1667,566,3,0
1668,713,3,0
1669,785,3,0
1670,336,3,1
1671,585,3,0
1672,560,3,0
1673,636,3,0
1674,456,3,0
1675,414,3,1
1676,584,3,1
1677,465,3,0
1678,248,3,0
1679,702,3,0
1680,757,3,0
1681,253,3,0
1682,227,3,1
1683,531,3,0
1684,408,3,0
1685,626,3,0
1686,472,3,0
1687,665,3,0
1688,616,3,0
1689,727,3,0
1690,550,3,0
1691,746,3,0
1692,464,3,0
1693,611,3,0
1694,434,3,0
1695,583,3,0
1696,362,3,0
1697,668,3,0
1698,483,3,0
1699,491,3,0
1700,244,3,0
1701,361,3,0
1702,709,3,0
1703,247,3,0
1704,648,3,1
1705,680,3,1
1706,704,3,0
1707,407,3,0
1708,610,3,0
1709,562,3,0
1710,455,3,0
1711,629,3,0
1712,711,3,0
1713,351,3,0
1714,500,3,0
1715,350,3,0
1716,684,3,0
1717,267,3,0
1718,508,3,0
1719,599,3,0
1720,582,3,0
1721,501,3,0
1722,581,3,0
1723,425,3,0
1724,507,3,0
1725,744,3,0
1726,266,3,0
1727,447,3,0
1728,530,3,0
1729,446,3,0
1730,645,3,0
1731,318,3,0
1732,335,3,0
1733,371,3,1
1734,715,3,0
1735,737,3,0
1736,452,3,0
1737,672,3,1
1738,490,3,0
1739,559,3,0
1740,506,3,0
1741,706,3,0
1742,344,3,0
1743,607,3,1
1744,305,3,0
1745,635,3,0
1746,580,3,0
1747,600,3,1
1748,634,3,0
1749,579,3,0
1750,360,3,0
1751,359,3,0
1752,406,3,0
1753,729,3,0
1754,393,3,0
1755,265,3,0
1756,561,3,0
1757,405,3,1
1758,755,3,0
1759,549,3,0
1760,643,3,0
1761,590,3,0
1762,558,3,0
1763,275,3,0
1764,427,3,0
1765,543,3,1
1766,537,3,0
1767,358,3,0
1768,475,3,1
1769,370,3,0
1770,304,3,0
1771,578,3,0
1772,695,3,0
1773,445,3,0
1774,736,3,0
1775,349,3,0
1776,505,3,0
1777,740,3,0
1778,396,3,0
1779,243,3,0
1780,735,3,0
1781,463,3,0
1782,384,3,0
1783,390,3,0
1784,489,3,0
1785,633,3,0
1786,596,3,0
1787,288,3,0
1788,786,3,1
1789,603,3,0
1790,692,3,0
1791,676,3,0
1792,264,3,0
1793,334,3,0
1794,424,3,0
1795,423,3,1
1796,499,3,1
1797,609,3,0
1798,764,3,0
1799,404,3,0
1800,664,3,0
1801,481,3,0
1802,488,3,0
1803,577,3,0
1804,529,3,0
1805,435,3,0
1806,660,3,0
1807,528,3,0
1808,438,3,0
1809,333,3,1
1810,606,3,1
1811,527,3,0
1812,605,3,0
1813,659,3,0
1814,632,3,0
1815,720,3,0
1816,369,3,0
1817,303,3,0
1818,512,3,0
1819,302,3,0
1820,451,3,0
1821,721,3,0
1822,263,3,0
1823,255,3,0
1824,683,3,0
1825,743,3,0
1826,576,3,0
1827,368,3,1
1828,444,3,0
1829,782,3,0
1830,242,3,0
1831,647,3,0
1832,480,3,0
1833,322,3,0
1834,652,3,0
1835,403,3,1
1836,749,3,1
1837,542,3,1
1838,312,3,0
1839,416,3,0
1840,716,3,0
1841,774,3,0
1842,546,3,0
1843,526,3,0
1844,608,3,0
1845,761,3,0
1846,433,3,0
1847,575,3,0
1848,332,3,0
1849,691,3,0
1850,311,3,0
1851,525,3,0
1852,769,3,0
1853,658,3,0
1854,415,3,0
1855,378,3,0
1856,443,3,0
1857,592,3,0
1858,602,3,1
1859,343,3,0
1860,574,3,0
1861,226,3,0
1862,573,3,0
1863,625,3,0
1864,787,3,0
1865,301,3,0
1866,708,3,0
1867,383,3,0
1868,225,3,0
1869,690,3,0
1870,287,3,0
1871,462,3,0
1872,572,3,0
1873,331,3,0
1874,461,3,1
1875,524,3,0
1876,236,3,0
1877,282,3,0
1878,238,3,0
1879,471,3,0
1880,781,3,0
1881,728,3,0
1882,689,3,0
1883,460,3,0
1884,701,3,0
1885,523,3,0
1886,541,3,0
1887,317,3,0
1888,522,3,0
1889,675,3,0
1890,439,3,1
1891,595,3,0
1892,642,3,0
1893,760,3,0
1894,700,3,0
1895,662,3,0
1896,780,3,0
1897,357,3,0
1898,281,3,1
1899,604,3,1
1900,671,3,0
1901,679,3,0
1902,459,3,0
1903,601,3,0
1904,521,3,0
1905,657,3,0
1906,479,3,0
1907,653,3,0
1908,485,3,1
1909,316,3,1
1910,520,3,0
1911,224,3,0
1912,330,3,0
1913,651,3,0
1914,631,3,0
1915,495,3,0
1916,734,3,1
1917,273,3,0
1918,638,3,1
1919,494,3,1
1920,442,3,0
1921,519,3,0
1922,667,3,1
1923,641,3,0
1924,666,3,0
1925,752,3,0
1926,771,3,0
1927,246,3,0
1928,518,3,0
1929,517,3,0
1930,223,3,0
1931,591,3,0
1932,751,3,0
1933,262,3,1
1934,540,3,0
1935,570,3,0
1936,656,3,1
1937,291,3,0
1938,516,3,0
1939,594,3,0
1940,624,3,0
1941,402,3,0
1942,784,3,0
1943,484,3,0
1944,441,3,0
1945,356,3,0
1946,569,3,0
1947,763,3,0
1948,733,3,0
1949,693,3,0
1950,286,3,0
1951,241,3,1
1952,568,3,0
1953,401,3,0
1954,738,3,0
1955,696,3,0
1956,779,3,0
1957,315,3,0
1958,714,3,0
1959,703,3,0
1960,723,3,0
1961,515,3,1
1962,240,3,0
1963,650,3,0
1964,293,3,0
1965,553,3,0
1966,655,3,0
1967,688,3,0
1968,773,3,0
1969,748,3,0
1970,722,3,0
1971,646,3,1
1972,548,3,0
1973,454,3,1
1974,355,3,0
1975,329,3,0
1976,687,3,0
1977,788,3,0
1978,556,3,0
1979,314,3,0
1980,770,3,0
1981,391,3,0
1982,448,3,0
1983,742,3,0
1984,514,3,0
1985,342,3,0
1986,222,3,0
1987,682,3,0
1988,750,3,0
1989,567,3,0
1990,504,3,0
1991,310,3,0
1992,767,3,0
1993,232,3,0
1994,699,3,0
1995,698,3,0
1996,321,3,0
1997,778,3,0
1998,470,3,0
1999,747,3,0
2000,320,3,0
2001,674,3,0
2002,221,3,0
2003,300,3,1
2004,245,3,0
2005,309,3,0
2006,261,3,0
2007,732,3,0
2008,777,3,0
2009,754,3,0
2010,299,3,0
2011,487,3,0
2012,622,3,0
2013,400,3,1
2014,428,3,0
2015,649,3,0
2016,260,3,0
2017,547,3,0
2018,382,3,0
2019,539,3,0
2020,669,3,0
2021,776,3,0
2022,775,3,0
2023,354,3,0
2024,239,4,0
2025,536,4,0
2026,413,4,0
2027,726,4,0
2028,677,4,0
2029,513,4,0
2030,231,4,0
2031,535,4,0
2032,510,4,0
2033,259,4,0
2034,257,4,1
2035,237,4,0
2036,498,4,0
2037,289,4,0
2038,230,4,0
2039,395,4,1
2040,630,4,1
2041,235,4,0
2042,280,4,0
2043,285,4,0
2044,399,4,0
2045,486,4,0
2046,725,4,1
2047,762,4,0
2048,497,4,0
2049,772,4,0
2050,234,4,0
2051,589,4,0
2052,759,4,0
2053,753,4,0
2054,229,4,1
2055,272,4,0
2056,256,4,0
2057,389,4,0
2058,279,4,0
2059,493,4,0
2060,758,4,0
2061,707,4,0
2062,298,4,0
2063,292,4,0
2064,233,4,0
2065,284,4,0
2066,377,4,0
2067,686,4,0
2068,432,4,1
2069,308,4,0
2070,328,4,0
2071,388,4,0
2072,387,4,1
2073,325,4,0
2074,422,4,0
2075,429,4,0
2076,538,4,0
2077,496,4,0
2078,421,4,0
2079,783,4,1
2080,450,4,1
2081,252,4,0
2082,283,4,0
2083,436,4,1
2084,278,4,0
2085,367,4,0
2086,258,4,0
2087,419,4,0
2088,341,4,0
2089,353,4,0
2090,376,4,0
2091,555,4,0
2092,274,4,0
2093,412,4,0
2094,323,4,1
2095,340,4,0
2096,386,4,0
2097,339,4,0
2098,327,4,0
2099,347,4,0
2100,554,4,0
2101,324,4,0
2102,385,4,0
2103,352,4,0
2104,271,4,0
2105,254,4,0
2106,730,4,0
2107,338,4,0
2108,270,4,0
2109,397,4,0
2110,431,4,1
2111,346,4,1
2112,654,4,0
2113,297,4,0
2114,468,4,0
2115,269,4,0
2116,411,4,0
2117,458,4,0
2118,712,4,0
2119,381,4,0
2120,474,4,0
2121,473,4,0
2122,296,4,0
2123,482,4,0
2124,467,4,0
2125,295,4,1
2126,476,4,0
2127,640,4,0
2128,478,4,0
2129,410,4,0
2130,277,4,0
2131,551,4,0
2132,718,4,0
2133,534,4,0
2134,685,4,0
2135,717,4,0
2136,621,4,0
2137,398,4,0
2138,765,4,0
2139,673,4,1
2140,375,4,0
2141,418,4,0
2142,409,4,0
2143,337,4,0
2144,457,4,0
2145,620,4,0
2146,430,4,1
2147,453,4,0
2148,426,4,0
2149,365,4,0
2150,615,4,0
2151,251,4,0
2152,533,4,0
2153,307,4,0
2154,619,4,0
2155,614,4,0
2156,492,4,0
2157,364,4,0
2158,613,4,0
2159,268,4,0
2160,756,4,0
2161,593,4,0
2162,741,4,0
2163,545,4,0
2164,618,4,0
2165,564,4,0
2166,509,4,0
2167,694,4,0
2168,294,4,0
2169,670,4,0
2170,306,4,0
2171,588,4,0
2172,612,4,0
2173,563,4,0
2174,544,4,0
2175,628,4,1
2176,532,4,0
2177,678,4,0
2178,731,4,1
2179,565,4,0
2180,249,4,0
2181,363,4,0
2182,598,4,0
2183,697,4,0
2184,374,4,0
2185,228,4,0
2186,705,4,1
2187,597,4,0
2188,313,4,0
2189,637,4,0
2190,587,4,0
2191,394,4,0
2192,710,4,0
2193,373,4,0
2194,586,4,0
2195,745,4,0
2196,617,4,0
2197,477,4,0
2198,503,4,0
2199,276,4,0
2200,566,4,0
2201,713,4,0
2202,785,4,1
2203,336,4,0
2204,585,4,0
2205,560,4,0
2206,636,4,0
2207,456,4,0
2208,414,4,0
2209,584,4,0
2210,465,4,0
2211,248,4,1
2212,702,4,0
2213,757,4,1
2214,253,4,0
2215,227,4,0
2216,531,4,0
2217,408,4,0
2218,626,4,1
2219,472,4,0
2220,665,4,0
2221,616,4,0
2222,727,4,1
2223,550,4,0
2224,372,4,0
2225,746,4,0
2226,464,4,0
2227,611,4,0
2228,434,4,0
2229,583,4,0
2230,362,4,0
2231,668,4,0
2232,483,4,0
2233,491,4,0
2234,244,4,0
2235,361,4,0
2236,709,4,1
2237,247,4,0
2238,648,4,0
2239,680,4,0
2240,704,4,1
2241,407,4,1
2242,610,4,0
2243,562,4,0
2244,455,4,0
2245,629,4,0
2246,711,4,0
2247,351,4,0
2248,500,4,0
2249,350,4,0
2250,684,4,0
2251,267,4,0
2252,508,4,0
2253,599,4,1
2254,582,4,1
2255,501,4,0
2256,581,4,0
2257,425,4,0
2258,507,4,0
2259,744,4,1
2260,266,4,0
2261,447,4,1
2262,530,4,0
2263,446,4,0
2264,645,4,0
2265,318,4,0
2266,335,4,0
2267,371,4,0
2268,715,4,1
2269,737,4,0
2270,452,4,0
2271,672,4,0
2272,490,4,0
2273,559,4,0
2274,506,4,0
2275,706,4,0
2276,344,4,1
2277,607,4,0
2278,305,4,0
2279,635,4,0
2280,580,4,0
2281,600,4,0
2282,634,4,0
2283,579,4,0
2284,360,4,0
2285,359,4,0
2286,639,4,0
2287,406,4,0
2288,729,4,1
2289,393,4,0
2290,265,4,0
2291,561,4,0
2292,405,4,0
2293,755,4,0
2294,549,4,0
2295,643,4,0
2296,590,4,0
2297,558,4,0
2298,275,4,0
2299,427,4,0
2300,543,4,0
2301,537,4,1
2302,358,4,0
2303,475,4,0
2304,370,4,0
2305,304,4,0
2306,578,4,0
2307,695,4,0
2308,445,4,1
2309,736,4,0
2310,349,4,0
2311,505,4,0
2312,740,4,0
2313,396,4,0
2314,243,4,0
2315,735,4,0
2316,463,4,0
2317,384,4,0
2318,390,4,0
2319,489,4,0
2320,633,4,0
2321,596,4,0
2322,288,4,0
2323,786,4,1
2324,603,4,0
2325,692,4,0
2326,676,4,0
2327,379,4,0
2328,264,4,0
2329,334,4,0
2330,424,4,0
2331,423,4,0
2332,499,4,1
2333,609,4,0
2334,764,4,0
2335,404,4,0
2336,664,4,0
2337,481,4,0
2338,488,4,0
2339,577,4,0
2340,529,4,0
2341,435,4,0
2342,469,4,0
2343,660,4,0
2344,528,4,0
2345,438,4,0
2346,333,4,0
2347,606,4,0
2348,527,4,0
2349,605,4,0
2350,659,4,0
2351,632,4,0
2352,720,4,0
2353,766,4,0
2354,369,4,0
2355,303,4,0
2356,512,4,0
2357,302,4,0
2358,451,4,0
2359,721,4,0
2360,263,4,0
2361,255,4,0
2362,683,4,0
2363,743,4,0
2364,576,4,0
2365,368,4,0
2366,444,4,0
2367,782,4,0
2368,242,4,0
2369,647,4,0
2370,480,4,0
2371,322,4,0
2372,652,4,0
2373,403,4,0
2374,749,4,0
2375,542,4,0
2376,312,4,1
2377,416,4,0
2378,716,4,0
2379,774,4,0
2380,546,4,0
2381,526,4,0
2382,608,4,0
2383,761,4,0
2384,433,4,0
2385,575,4,0
2386,332,4,0
2387,691,4,0
2388,311,4,0
2389,525,4,0
2390,769,4,0
2391,658,4,0
2392,415,4,0
2393,378,4,0
2394,443,4,1
2395,592,4,1
2396,602,4,0
2397,343,4,1
2398,574,4,0
2399,226,4,0
2400,573,4,0
2401,625,4,0
2402,787,4,1
2403,301,4,0
2404,708,4,0
2405,383,4,0
2406,225,4,0
2407,690,4,0
2408,287,4,0
2409,462,4,0
2410,572,4,0
2411,331,4,0
2412,461,4,0
2413,524,4,0
2414,663,4,0
2415,236,4,0
2416,282,4,0
2417,238,4,0
2418,471,4,0
2419,781,4,0
2420,728,4,1
2421,689,4,0
2422,460,4,0
2423,701,4,0
2424,523,4,0
2425,541,4,0
2426,317,4,0
2427,522,4,0
2428,675,4,0
2429,439,4,0
2430,595,4,0
2431,642,4,0
2432,760,4,0
2433,700,4,1
2434,662,4,0
2435,780,4,0
2436,357,4,0
2437,281,4,0
2438,604,4,0
2439,671,4,0
2440,679,4,0
2441,459,4,0
2442,601,4,0
2443,521,4,1
2444,724,4,1
2445,657,4,0
2446,479,4,0
2447,653,4,0
2448,485,4,0
2449,316,4,0
2450,520,4,0
2451,224,4,1
2452,330,4,0
2453,651,4,0
2454,631,4,0
2455,495,4,0
2456,734,4,0
2457,273,4,0
2458,638,4,0
2459,494,4,0
2460,442,4,1
2461,519,4,0
2462,667,4,0
2463,641,4,0
2464,666,4,0
2465,752,4,0
2466,771,4,0
2467,246,4,1
2468,518,4,0
2469,517,4,0
2470,223,4,0
2471,591,4,0
2472,751,4,0
2473,262,4,0
2474,540,4,0
2475,570,4,0
2476,656,4,0
2477,291,4,0
2478,516,4,0
2479,594,4,0
2480,624,4,1
2481,402,4,0
2482,784,4,0
2483,484,4,0
2484,441,4,0
2485,356,4,0
2486,569,4,0
2487,763,4,0
2488,733,4,0
2489,557,4,0
2490,693,4,0
2491,286,4,0
2492,241,4,0
2493,568,4,0
2494,401,4,0
2495,738,4,0
2496,696,4,0
2497,779,4,0
2498,315,4,0
2499,714,4,0
2500,703,4,0
2501,723,4,0
2502,290,4,0
2503,515,4,0
2504,240,4,0
2505,650,4,0
2506,293,4,0
2507,553,4,0
2508,655,4,0
2509,688,4,0
2510,773,4,0
2511,748,4,0
2512,722,4,0
2513,646,4,1
2514,548,4,0
2515,454,4,0
2516,355,4,0
2517,329,4,0
2518,687,4,0
2519,788,4,1
2520,556,4,0
2521,314,4,0
2522,770,4,0
2523,391,4,1
2524,448,4,1
2525,742,4,0
2526,514,4,0
2527,342,4,1
2528,222,4,0
2529,682,4,0
2530,750,4,0
2531,567,4,0
2532,511,4,0
2533,504,4,0
2534,310,4,0
2535,767,4,1
2536,232,4,0
2537,699,4,0
2538,698,4,1
2539,321,4,1
2540,778,4,0
2541,470,4,0
2542,747,4,0
2543,320,4,0
2544,221,4,0
2545,300,4,0
2546,245,4,1
2547,309,4,0
2548,261,4,0
2549,732,4,0
2550,777,4,1
2551,754,4,0
2552,299,4,0
2553,487,4,0
2554,622,4,1
2555,400,4,0
2556,428,4,0
2557,649,4,0
2558,260,4,0
2559,547,4,0
2560,382,4,1
2561,539,4,0
2562,669,4,0
2563,776,4,0
2564,775,4,0
2565,354,4,0
2566,239,5,0
2567,536,5,0
2568,413,5,0
2569,726,5,0
2570,677,5,0
2571,513,5,0
2572,231,5,0
2573,535,5,0
2574,259,5,0
2575,257,5,0
2576,237,5,0
2577,289,5,0
2578,230,5,0
2579,395,5,0
2580,630,5,0
2581,235,5,0
2582,280,5,0
2583,285,5,0
2584,399,5,0
2585,725,5,0
2586,772,5,0
2587,234,5,0
2588,589,5,0
2589,759,5,0
2590,753,5,0
2591,229,5,0
2592,256,5,0
2593,389,5,0
2594,279,5,1
2595,493,5,0
2596,758,5,1
2597,707,5,0
2598,298,5,1
2599,292,5,0
2600,233,5,0
2601,284,5,0
2602,377,5,0
2603,686,5,0
2604,432,5,1
2605,308,5,0
2606,388,5,0
2607,387,5,0
2608,429,5,0
2609,538,5,0
2610,496,5,0
2611,421,5,0
2612,783,5,0
2613,450,5,0
2614,252,5,0
2615,283,5,0
2616,436,5,0
2617,278,5,0
2618,367,5,1
2619,258,5,0
2620,419,5,0
2621,353,5,0
2622,376,5,0
2623,274,5,0
2624,323,5,1
2625,340,5,0
2626,386,5,0
2627,339,5,0
2628,347,5,0
2629,554,5,0
2630,324,5,0
2631,385,5,0
2632,352,5,0
2633,730,5,0
2634,338,5,1
2635,270,5,0
2636,397,5,0
2637,431,5,1
2638,346,5,0
2639,654,5,0
2640,297,5,0
2641,468,5,0
2642,269,5,0
2643,411,5,0
2644,458,5,0
2645,712,5,0
2646,381,5,0
2647,473,5,0
2648,296,5,0
2649,482,5,0
2650,467,5,0
2651,295,5,0
2652,476,5,0
2653,640,5,0
2654,478,5,0
2655,410,5,0
2656,277,5,0
2657,551,5,0
2658,718,5,0
2659,534,5,0
2660,685,5,1
2661,717,5,0
2662,621,5,0
2663,398,5,0
2664,765,5,0
2665,673,5,1
2666,375,5,1
2667,418,5,0
2668,409,5,0
2669,337,5,0
2670,457,5,0
2671,620,5,0
2672,430,5,0
2673,453,5,0
2674,426,5,0
2675,365,5,0
2676,615,5,1
2677,251,5,0
2678,533,5,0
2679,307,5,0
2680,619,5,0
2681,614,5,0
2682,492,5,1
2683,364,5,0
2684,613,5,0
2685,268,5,0
2686,756,5,0
2687,593,5,0
2688,741,5,0
2689,545,5,1
2690,618,5,0
2691,564,5,0
2692,509,5,0
2693,694,5,0
2694,294,5,0
2695,670,5,0
2696,306,5,1
2697,588,5,0
2698,612,5,1
2699,563,5,1
2700,544,5,0
2701,628,5,0
2702,532,5,0
2703,678,5,0
2704,731,5,0
2705,565,5,0
2706,249,5,0
2707,363,5,0
2708,598,5,0
2709,697,5,0
2710,374,5,0
2711,228,5,0
2712,705,5,0
2713,597,5,0
2714,313,5,0
2715,637,5,0
2716,587,5,0
2717,394,5,0
2718,710,5,0
2719,373,5,0
2720,586,5,0
2721,745,5,0
2722,617,5,0
2723,477,5,0
2724,503,5,0
2725,276,5,1
2726,566,5,0
2727,713,5,0
2728,336,5,0
2729,585,5,0
2730,560,5,0
2731,636,5,0
2732,456,5,0
2733,414,5,0
2734,584,5,0
2735,465,5,0
2736,248,5,0
2737,702,5,0
2738,757,5,0
2739,253,5,0
2740,227,5,0
2741,531,5,0
2742,408,5,0
2743,626,5,0
2744,472,5,0
2745,665,5,0
2746,616,5,0
2747,727,5,0
2748,550,5,0
2749,746,5,0
2750,464,5,0
2751,611,5,0
2752,434,5,0
2753,583,5,0
2754,362,5,0
2755,668,5,0
2756,483,5,0
2757,491,5,0
2758,244,5,0
2759,361,5,0
2760,709,5,0
2761,247,5,0
2762,648,5,0
2763,680,5,0
2764,704,5,0
2765,407,5,0
2766,610,5,0
2767,562,5,0
2768,455,5,0
2769,629,5,0
2770,711,5,0
2771,351,5,0
2772,500,5,0
2773,350,5,1
2774,684,5,0
2775,267,5,0
2776,508,5,0
2777,599,5,0
2778,582,5,0
2779,501,5,0
2780,581,5,0
2781,425,5,0
2782,507,5,0
2783,744,5,1
2784,266,5,0
2785,447,5,1
2786,530,5,0
2787,446,5,0
2788,645,5,0
2789,318,5,1
2790,335,5,1
2791,371,5,0
2792,715,5,1
2793,737,5,0
2794,452,5,0
2795,672,5,0
2796,490,5,0
2797,559,5,0
2798,506,5,0
2799,706,5,0
2800,344,5,0
2801,607,5,0
2802,305,5,0
2803,635,5,0
2804,580,5,1
2805,600,5,1
2806,634,5,0
2807,579,5,0
2808,360,5,0
2809,359,5,0
2810,406,5,0
2811,729,5,0
2812,393,5,0
2813,265,5,0
2814,561,5,0
2815,405,5,0
2816,755,5,0
2817,549,5,0
2818,643,5,0
2819,590,5,0
2820,558,5,0
2821,275,5,0
2822,427,5,0
2823,543,5,0
2824,537,5,0
2825,358,5,0
2826,475,5,0
2827,370,5,1
2828,304,5,0
2829,578,5,0
2830,695,5,0
2831,445,5,1
2832,736,5,0
2833,349,5,0
2834,505,5,0
2835,740,5,0
2836,396,5,0
2837,243,5,0
2838,735,5,0
2839,463,5,0
2840,384,5,0
2841,390,5,0
2842,489,5,0
2843,633,5,0
2844,596,5,0
2845,288,5,1
2846,786,5,0
2847,603,5,0
2848,692,5,0
2849,676,5,0
2850,264,5,0
2851,334,5,0
2852,424,5,0
2853,423,5,0
2854,499,5,0
2855,609,5,0
2856,764,5,0
2857,404,5,0
2858,664,5,0
2859,481,5,0
2860,488,5,0
2861,577,5,0
2862,529,5,0
2863,435,5,0
2864,660,5,0
2865,528,5,0
2866,438,5,0
2867,333,5,0
2868,606,5,0
2869,527,5,0
2870,605,5,0
2871,659,5,0
2872,632,5,1
2873,720,5,0
2874,369,5,0
2875,303,5,0
2876,512,5,0
2877,302,5,0
2878,451,5,0
2879,721,5,0
2880,263,5,0
2881,255,5,0
2882,683,5,0
2883,743,5,0
2884,576,5,0
2885,368,5,1
2886,444,5,0
2887,782,5,0
2888,242,5,0
2889,647,5,0
2890,480,5,0
2891,322,5,0
2892,652,5,0
2893,403,5,0
2894,749,5,0
2895,542,5,0
2896,312,5,0
2897,416,5,0
2898,716,5,0
2899,774,5,0
2900,546,5,0
2901,526,5,0
2902,608,5,0
2903,761,5,0
2904,433,5,0
2905,575,5,0
2906,332,5,0
2907,691,5,0
2908,311,5,0
2909,525,5,0
2910,769,5,0
2911,658,5,0
2912,415,5,0
2913,378,5,0
2914,443,5,0
2915,592,5,0
2916,602,5,0
2917,343,5,0
2918,574,5,0
2919,226,5,0
2920,573,5,0
2921,625,5,0
2922,787,5,0
2923,301,5,0
2924,708,5,0
2925,383,5,0
2926,225,5,0
2927,690,5,0
2928,287,5,0
2929,462,5,0
2930,572,5,0
2931,331,5,0
2932,461,5,0
2933,524,5,0
2934,236,5,0
2935,282,5,0
2936,238,5,0
2937,471,5,0
2938,781,5,0
2939,728,5,0
2940,689,5,0
2941,460,5,0
2942,701,5,0
2943,523,5,0
2944,541,5,1
2945,317,5,1
2946,522,5,0
2947,675,5,0
2948,439,5,0
2949,595,5,0
2950,642,5,0
2951,760,5,0
2952,700,5,0
2953,662,5,0
2954,780,5,0
2955,357,5,0
2956,281,5,0
2957,604,5,0
2958,671,5,0
2959,679,5,0
2960,459,5,0
2961,601,5,0
2962,521,5,0
2963,657,5,0
2964,479,5,0
2965,653,5,0
2966,485,5,0
2967,316,5,0
2968,520,5,0
2969,224,5,0
2970,330,5,0
2971,651,5,0
2972,631,5,0
2973,495,5,0
2974,734,5,0
2975,273,5,0
2976,638,5,0
2977,494,5,0
2978,442,5,0
2979,519,5,0
2980,667,5,0
2981,641,5,0
2982,666,5,0
2983,752,5,0
2984,771,5,0
2985,246,5,0
2986,518,5,0
2987,517,5,0
2988,223,5,0
2989,591,5,0
2990,751,5,0
2991,262,5,0
2992,540,5,1
2993,570,5,0
2994,656,5,0
2995,291,5,0
2996,516,5,1
2997,594,5,0
2998,624,5,0
2999,402,5,0
3000,784,5,0
3001,484,5,0
3002,441,5,0
3003,356,5,0
3004,569,5,1
3005,763,5,0
3006,733,5,0
3007,693,5,0
3008,286,5,0
3009,241,5,0
3010,568,5,0
3011,401,5,0
3012,738,5,0
3013,696,5,0
3014,779,5,0
3015,315,5,0
3016,714,5,0
3017,703,5,0
3018,723,5,0
3019,290,5,0
3020,515,5,0
3021,240,5,0
3022,650,5,0
3023,293,5,0
3024,655,5,0
3025,688,5,0
3026,773,5,0
3027,748,5,0
3028,722,5,0
3029,646,5,0
3030,548,5,0
3031,454,5,0
3032,355,5,0
3033,329,5,0
3034,687,5,0
3035,788,5,0
3036,556,5,0
3037,314,5,0
3038,770,5,0
3039,391,5,0
3040,448,5,1
3041,742,5,0
3042,514,5,0
3043,342,5,1
3044,222,5,0
3045,682,5,0
3046,750,5,0
3047,567,5,0
3048,504,5,0
3049,310,5,0
3050,767,5,0
3051,232,5,0
3052,699,5,0
3053,698,5,0
3054,321,5,1
3055,778,5,0
3056,470,5,0
3057,747,5,0
3058,320,5,1
3059,674,5,0
3060,221,5,0
3061,300,5,0
3062,245,5,0
3063,309,5,0
3064,261,5,0
3065,732,5,0
3066,777,5,0
3067,754,5,0
3068,299,5,0
3069,487,5,0
3070,622,5,0
3071,400,5,0
3072,428,5,0
3073,649,5,1
3074,260,5,0
3075,547,5,0
3076,382,5,0
3077,539,5,1
3078,669,5,0
3079,776,5,0
3080,775,5,0
3081,354,5,0
3082,239,6,0
3083,536,6,0
3084,413,6,0
3085,726,6,0
3086,677,6,0
3087,513,6,0
3088,231,6,0
3089,535,6,0
3090,259,6,0
3091,257,6,0
3092,237,6,0
3093,289,6,0
3094,230,6,0
3095,395,6,1
3096,630,6,0
3097,235,6,0
3098,280,6,0
3099,285,6,0
3100,399,6,0
3101,725,6,0
3102,772,6,0
3103,234,6,0
3104,589,6,0
3105,759,6,0
3106,753,6,0
3107,229,6,1
3108,256,6,0
3109,389,6,1
3110,493,6,0
3111,758,6,0
3112,707,6,0
3113,298,6,0
3114,292,6,1
3115,233,6,1
3116,284,6,0
3117,377,6,0
3118,686,6,1
3119,432,6,0
3120,308,6,0
3121,388,6,0
3122,387,6,0
3123,429,6,0
3124,538,6,0
3125,496,6,0
3126,421,6,0
3127,783,6,0
3128,450,6,0
3129,252,6,0
3130,283,6,0
3131,436,6,0
3132,278,6,0
3133,367,6,0
3134,258,6,0
3135,419,6,1
3136,353,6,1
3137,376,6,0
3138,555,6,0
3139,274,6,0
3140,323,6,0
3141,340,6,1
3142,386,6,0
3143,339,6,0
3144,347,6,0
3145,554,6,0
3146,324,6,0
3147,385,6,0
3148,352,6,0
3149,254,6,0
3150,730,6,0
3151,338,6,0
3152,270,6,1
3153,397,6,1
3154,431,6,1
3155,346,6,0
3156,654,6,0
3157,297,6,0
3158,468,6,0
3159,269,6,0
3160,411,6,0
3161,458,6,0
3162,712,6,0
3163,381,6,0
3164,473,6,0
3165,296,6,0
3166,482,6,0
3167,467,6,0
3168,295,6,0
3169,476,6,0
3170,640,6,0
3171,478,6,0
3172,410,6,0
3173,277,6,0
3174,551,6,0
3175,718,6,0
3176,534,6,0
3177,621,6,0
3178,398,6,0
3179,765,6,0
3180,673,6,0
3181,375,6,0
3182,418,6,1
3183,409,6,0
3184,337,6,0
3185,457,6,0
3186,620,6,0
3187,430,6,0
3188,453,6,1
3189,426,6,0
3190,365,6,0
3191,615,6,0
3192,251,6,0
3193,533,6,0
3194,307,6,0
3195,619,6,0
3196,614,6,0
3197,492,6,0
3198,364,6,1
3199,613,6,1
3200,268,6,0
3201,756,6,0
3202,593,6,0
3203,741,6,0
3204,545,6,1
3205,618,6,0
3206,564,6,0
3207,509,6,0
3208,694,6,0
3209,294,6,0
3210,670,6,0
3211,306,6,0
3212,588,6,0
3213,612,6,1
3214,563,6,0
3215,544,6,0
3216,628,6,0
3217,532,6,0
