Cell,Drug,label
ACH-001702,44450571,0
ACH-001702,44224160,0
ACH-001702,44182295,0
ACH-001702,44143370,0
ACH-001702,44137675,0
ACH-001702,42642645,0
ACH-001702,42640,1
ACH-001702,4263900,0
ACH-001702,4261,0
ACH-001702,387447,0
ACH-001702,3796,0
ACH-001702,36462,0
ACH-001702,36314,1
ACH-001702,3463933,1
ACH-001702,3385,0
ACH-001702,3218,0
ACH-001702,31703,0
ACH-001702,3062316,1
ACH-001702,3005532,0
ACH-001702,300471,0
ACH-001702,2733526,0
ACH-001702,2726824,0
ACH-001702,25262965,0
ACH-001702,25257557,0
ACH-001702,25222038,1
ACH-001702,25195352,0
ACH-001702,25167777,0
ACH-001702,25126798,0
ACH-001702,25124816,0
ACH-001702,25102847,0
ACH-001702,25022668,0
ACH-001702,24978538,0
ACH-001702,24951314,0
ACH-001702,24894414,0
ACH-001702,24889392,0
ACH-001702,24826799,0
ACH-001702,24825971,0
ACH-001702,24785538,0
ACH-001702,24776445,0
ACH-001702,24772860,0
ACH-001702,24756910,0
ACH-001702,24180719,1
ACH-001702,2375,0
ACH-001702,23725625,1
ACH-001702,2314623,0
ACH-001702,216326,0
ACH-001702,216239,0
ACH-001702,208908,0
ACH-001702,20635522,0
ACH-001702,17755052,0
ACH-001702,176870,0
ACH-001702,176167,0
ACH-001702,176158,1
ACH-001702,16760646,0
ACH-001702,16747388,0
ACH-001702,16725726,0
ACH-001702,16722836,0
ACH-001702,16720766,1
ACH-001702,16663089,0
ACH-001702,16095342,0
ACH-001702,16038120,0
ACH-001702,160355,0
ACH-001702,159324,0
ACH-001702,156422,0
ACH-001702,148124,1
ACH-001702,1401,0
ACH-001702,126941,0
ACH-001702,126565,0
ACH-001702,123631,0
ACH-001702,11977753,0
ACH-001702,11960529,0
ACH-001702,11844351,1
ACH-001702,11754511,0
ACH-001702,11713159,0
ACH-001702,11707110,0
ACH-001702,11676786,0
ACH-001702,11667893,0
ACH-001702,11647372,0
ACH-001702,11634725,0
ACH-001702,11626927,0
ACH-001702,11626560,0
ACH-001702,11625818,0
ACH-001702,11624601,0
ACH-001702,11617559,0
ACH-001702,11609586,0
ACH-001702,11493598,0
ACH-001702,11485656,0
ACH-001702,11455910,1
ACH-001702,11433190,1
ACH-001702,11404337,0
ACH-001702,11373846,0
ACH-001702,11364421,0
ACH-001702,11338033,0
ACH-001702,11327430,0
ACH-001702,11316960,0
ACH-001702,11282283,0
ACH-001702,11178236,0
ACH-001702,11152667,0
ACH-001702,104842,0
ACH-001702,10461815,1
ACH-001702,10459196,0
ACH-001702,10451420,0
ACH-001702,10390396,0
ACH-001702,10384072,0
ACH-001702,10341154,0
ACH-001702,10302451,0
ACH-001702,10200390,0
ACH-001702,10196499,0
ACH-001702,10184653,0
ACH-001702,10172943,0
ACH-001702,10127622,0
ACH-001702,10113978,0
ACH-001702,10109823,0
ACH-001702,10096043,0
ACH-001702,10077147,1
ACH-001702,10074640,0
ACH-001702,10027278,0
ACH-001674,9967941,1
ACH-001674,9956222,0
ACH-001674,9956119,0
ACH-001674,9952773,0
ACH-001674,9943465,0
ACH-001674,9938202,0
ACH-001674,9931953,0
ACH-001674,9914412,0
ACH-001674,9911830,0
ACH-001674,9910224,0
ACH-001674,9907093,0
ACH-001674,9903786,0
ACH-001674,9884685,0
ACH-001674,9874913,0
ACH-001674,9868037,0
ACH-001674,9863776,0
ACH-001674,9858940,0
ACH-001674,9826528,0
ACH-001674,9826308,0
ACH-001674,9813758,0
ACH-001674,9810884,1
ACH-001674,9549184,1
ACH-001674,85668777,0
ACH-001674,84691,0
ACH-001674,8249,0
ACH-001674,82146,0
ACH-001674,76044,0
ACH-001674,7251185,0
ACH-001674,71271629,0
ACH-001674,704473,0
ACH-001674,6918848,1
ACH-001674,6918638,0
ACH-001674,6918454,0
ACH-001674,6918289,0
ACH-001674,6914657,0
ACH-001674,6852167,0
ACH-001674,6753378,0
ACH-001674,6710780,0
ACH-001674,66577006,1
ACH-001674,65110,1
ACH-001674,6505803,0
ACH-001674,6450816,0
ACH-001674,6450551,0
ACH-001674,6445562,0
ACH-001674,6445533,0
ACH-001674,644241,0
ACH-001674,644215,0
ACH-001674,637858,0
ACH-001674,6253,0
ACH-001674,60750,0
ACH-001674,5746,0
ACH-001674,57339144,0
ACH-001674,5717801,0
ACH-001674,56965967,0
ACH-001674,56962337,1
ACH-001674,560326,0
ACH-001674,5494449,0
ACH-001674,54685215,0
ACH-001674,54676905,0
ACH-001674,5460769,0
ACH-001674,5459322,0
ACH-001674,5394,0
ACH-001674,5384616,0
ACH-001674,53394750,1
ACH-001674,53340664,0
ACH-001674,5330286,0
ACH-001674,53302361,0
ACH-001674,5329102,0
ACH-001674,5328940,0
ACH-001674,5327091,0
ACH-001674,5311510,0
ACH-001674,5311497,0
ACH-001674,5311,0
ACH-001674,5291,0
ACH-001674,5289247,0
ACH-001674,5280757,0
ACH-001674,5278396,0
ACH-001674,521106,0
ACH-001674,5208,0
ACH-001674,51371303,0
ACH-001674,5113032,1
ACH-001674,4993,0
ACH-001674,49836027,0
ACH-001674,49821040,0
ACH-001674,49806720,0
ACH-001674,46943432,0
ACH-001674,46931012,0
ACH-001674,46930998,0
ACH-001674,46907787,0
ACH-001674,46885626,0
ACH-001674,46883536,1
ACH-001674,46844147,0
ACH-001674,46843772,0
ACH-001674,462382,0
ACH-001674,46224516,0
ACH-001674,46191454,0
ACH-001674,44819241,0
ACH-001674,448013,0
ACH-001674,447912,0
ACH-001674,446378,0
ACH-001674,44632017,0
ACH-001674,44551660,0
ACH-001674,444795,1
ACH-001674,44462760,0
ACH-001674,44450571,0
ACH-001674,44224160,0
ACH-001674,44182295,0
ACH-001674,44143370,0
ACH-001674,44137675,0
ACH-001674,42642645,0
ACH-001674,42640,0
ACH-001674,4263900,0
ACH-001674,4261,0
ACH-001674,387447,0
ACH-001674,3796,1
ACH-001674,36462,0
ACH-001674,36314,0
ACH-001674,3463933,0
ACH-001674,3385,0
ACH-001674,3218,0
ACH-001674,31703,0
ACH-001674,3062316,0
ACH-001674,3005532,0
ACH-001674,300471,0
ACH-001674,2733526,0
ACH-001674,2726824,0
ACH-001674,25262965,0
ACH-001674,25257557,1
ACH-001674,25222038,0
ACH-001674,25195352,1
ACH-001674,25167777,0
ACH-001674,25126798,0
ACH-001674,25124816,0
ACH-001674,25102847,0
ACH-001674,25022668,0
ACH-001674,24978538,1
ACH-001674,24951314,0
ACH-001674,24894414,1
ACH-001674,24889392,0
ACH-001674,24826799,0
ACH-001674,24825971,0
ACH-001674,24785538,0
ACH-001674,24776445,0
ACH-001674,24772860,0
ACH-001674,24756910,0
ACH-001674,24180719,0
ACH-001674,2375,0
ACH-001674,23725625,0
ACH-001674,2314623,0
ACH-001674,216326,0
ACH-001674,216239,0
ACH-001674,208908,0
ACH-001674,20635522,0
ACH-001674,17755052,0
ACH-001674,176167,0
ACH-001674,176158,0
ACH-001674,16760646,0
ACH-001674,16747388,0
ACH-001674,16725726,0
ACH-001674,16722836,0
ACH-001674,16720766,0
ACH-001674,16663089,0
ACH-001674,16095342,0
ACH-001674,16038120,0
ACH-001674,160355,0
ACH-001674,159324,0
ACH-001674,156422,0
ACH-001674,148124,0
ACH-001674,1401,0
ACH-001674,126941,1
ACH-001674,126565,0
ACH-001674,123631,0
ACH-001674,11977753,0
ACH-001674,11960529,0
ACH-001674,11844351,0
ACH-001674,11754511,0
ACH-001674,11713159,0
ACH-001674,11707110,0
ACH-001674,11676786,0
ACH-001674,11667893,0
ACH-001674,11647372,0
ACH-001674,11640390,0
ACH-001674,11634725,0
ACH-001674,11626927,0
ACH-001674,11626560,0
ACH-001674,11625818,0
ACH-001674,11624601,0
ACH-001674,11617559,0
ACH-001674,11609586,0
ACH-001674,11493598,0
ACH-001674,11485656,0
ACH-001674,11455910,0
ACH-001674,11433190,0
ACH-001674,11404337,0
ACH-001674,11373846,1
ACH-001674,11364421,0
ACH-001674,11338033,0
ACH-001674,11327430,0
ACH-001674,11316960,0
ACH-001674,11282283,0
ACH-001674,11178236,0
ACH-001674,11152667,0
ACH-001674,104842,0
ACH-001674,10461815,0
ACH-001674,10459196,0
ACH-001674,10451420,1
ACH-001674,10390396,0
ACH-001674,10384072,0
ACH-001674,10341154,0
ACH-001674,10302451,0
ACH-001674,10200390,0
ACH-001674,10196499,0
ACH-001674,10184653,0
ACH-001674,10172943,0
ACH-001674,10127622,0
ACH-001674,10113978,0
ACH-001674,10109823,0
ACH-001674,10096043,0
ACH-001674,10077147,0
ACH-001674,10074640,0
ACH-001674,10027278,0
ACH-001655,9967941,0
ACH-001655,9956222,0
ACH-001655,9956119,0
ACH-001655,9952773,0
ACH-001655,9943465,0
ACH-001655,9938202,0
ACH-001655,9931953,0
ACH-001655,9914412,0
ACH-001655,9911830,0
ACH-001655,9910224,0
ACH-001655,9903786,0
ACH-001655,9884685,0
ACH-001655,9874913,0
ACH-001655,9868037,0
ACH-001655,9863776,0
ACH-001655,9858940,0
ACH-001655,9826528,0
ACH-001655,9813758,0
ACH-001655,9810884,1
ACH-001655,85668777,0
ACH-001655,84691,0
ACH-001655,8249,0
ACH-001655,82146,0
ACH-001655,71271629,0
ACH-001655,704473,0
ACH-001655,6918848,0
ACH-001655,6918638,0
ACH-001655,6918454,0
ACH-001655,6918289,1
ACH-001655,6914657,0
ACH-001655,6852167,0
ACH-001655,6753378,0
ACH-001655,6710780,0
ACH-001655,66577006,0
ACH-001655,65110,0
ACH-001655,6505803,1
ACH-001655,6450816,0
ACH-001655,6450551,1
ACH-001655,6445562,0
ACH-001655,6445533,0
ACH-001655,644241,1
ACH-001655,637858,0
ACH-001655,6253,0
ACH-001655,60750,0
ACH-001655,5746,0
ACH-001655,57339144,0
ACH-001655,56965967,0
ACH-001655,56962337,0
ACH-001655,560326,0
ACH-001655,54685215,0
ACH-001655,54676905,0
ACH-001655,5460769,0
ACH-001655,5459322,0
ACH-001655,5394,1
ACH-001655,53394750,0
ACH-001655,53340664,0
ACH-001655,5330286,1
ACH-001655,53302361,0
ACH-001655,5328940,0
ACH-001655,5327091,0
ACH-001655,5311497,0
ACH-001655,5311,0
ACH-001655,5289247,0
ACH-001655,5280757,0
ACH-001655,5278396,1
ACH-001655,521106,0
ACH-001655,5208,0
ACH-001655,51371303,0
ACH-001655,5113032,0
ACH-001655,49806720,1
ACH-001655,46943432,0
ACH-001655,46931012,0
ACH-001655,46930998,0
ACH-001655,46907787,0
ACH-001655,46885626,0
ACH-001655,46883536,0
ACH-001655,46843772,0
ACH-001655,46224516,0
ACH-001655,46191454,0
ACH-001655,44819241,0
ACH-001655,448013,0
ACH-001655,447912,0
ACH-001655,446378,0
ACH-001655,44551660,0
ACH-001655,444795,0
ACH-001655,44462760,0
ACH-001655,44450571,0
ACH-001655,44224160,0
ACH-001655,44182295,0
ACH-001655,44143370,0
ACH-001655,44137675,1
ACH-001655,42642645,0
ACH-001655,42640,1
ACH-001655,4263900,0
ACH-001655,3796,0
ACH-001655,36462,0
ACH-001655,3463933,0
ACH-001655,3385,0
ACH-001655,3218,0
ACH-001655,31703,0
ACH-001655,3005532,0
ACH-001655,300471,1
ACH-001655,2733526,0
ACH-001655,2726824,1
ACH-001655,25262965,0
ACH-001655,25257557,1
ACH-001655,25222038,0
ACH-001655,25195352,0
ACH-001655,25167777,0
ACH-001655,25126798,0
ACH-001655,25124816,0
ACH-001655,25102847,0
ACH-001655,25022668,0
ACH-001655,24978538,0
ACH-001655,24951314,0
ACH-001655,24894414,0
ACH-001655,24889392,1
ACH-001655,24826799,0
ACH-001655,24785538,0
ACH-001655,24776445,0
ACH-001655,24772860,0
ACH-001655,24756910,0
ACH-001655,24180719,1
ACH-001655,2375,0
ACH-001655,23725625,0
ACH-001655,2314623,0
ACH-001655,216326,0
ACH-001655,17755052,0
ACH-001655,176167,0
ACH-001655,16747388,0
ACH-001655,16725726,0
ACH-001655,16722836,0
ACH-001655,16095342,0
ACH-001655,159324,0
ACH-001655,156422,0
ACH-001655,148124,0
ACH-001655,1401,1
ACH-001655,126941,0
ACH-001655,126565,0
ACH-001655,123631,0
ACH-001655,11977753,0
ACH-001655,11960529,0
ACH-001655,11754511,0
ACH-001655,11713159,0
ACH-001655,11707110,0
ACH-001655,11667893,1
ACH-001655,11647372,0
ACH-001655,11640390,0
ACH-001655,11634725,0
ACH-001655,11625818,0
ACH-001655,11624601,0
ACH-001655,11617559,1
ACH-001655,11609586,0
ACH-001655,11493598,0
ACH-001655,11485656,0
ACH-001655,11455910,0
ACH-001655,11433190,0
ACH-001655,11404337,0
ACH-001655,11373846,0
ACH-001655,11338033,0
ACH-001655,11327430,1
ACH-001655,11316960,0
ACH-001655,11282283,0
ACH-001655,11178236,0
ACH-001655,11152667,1
ACH-001655,104842,0
ACH-001655,10459196,0
ACH-001655,10451420,0
ACH-001655,10390396,0
ACH-001655,10341154,0
ACH-001655,10200390,0
ACH-001655,10196499,0
ACH-001655,10184653,0
ACH-001655,10127622,0
ACH-001655,10113978,1
ACH-001655,10109823,0
ACH-001655,10096043,0
ACH-001655,10077147,1
ACH-001655,10074640,0
ACH-001655,10027278,0
ACH-001654,9967941,0
ACH-001654,9956222,0
ACH-001654,9956119,0
ACH-001654,9952773,0
ACH-001654,9943465,0
ACH-001654,9938202,0
ACH-001654,9931953,0
ACH-001654,9914412,0
ACH-001654,9911830,0
ACH-001654,9910224,0
ACH-001654,9903786,0
ACH-001654,9884685,0
ACH-001654,9874913,0
ACH-001654,9868037,0
ACH-001654,9863776,0
ACH-001654,9858940,0
ACH-001654,9826528,1
ACH-001654,9813758,0
ACH-001654,9810884,0
ACH-001654,85668777,1
ACH-001654,84691,0
ACH-001654,8249,0
ACH-001654,71271629,0
ACH-001654,704473,0
ACH-001654,6918848,0
ACH-001654,6918638,0
ACH-001654,6918454,1
ACH-001654,6918289,1
ACH-001654,6914657,0
ACH-001654,6852167,0
ACH-001654,6710780,0
ACH-001654,66577006,0
ACH-001654,65110,0
ACH-001654,6505803,0
ACH-001654,6450816,0
ACH-001654,6450551,0
ACH-001654,6445562,0
ACH-001654,644241,0
ACH-001654,637858,0
ACH-001654,6253,0
ACH-001654,57339144,0
ACH-001654,56965967,0
ACH-001654,56962337,0
ACH-001654,54685215,0
ACH-001654,5460769,0
ACH-001654,5394,0
ACH-001654,53394750,0
ACH-001654,53340664,0
ACH-001654,5330286,0
ACH-001654,5328940,0
ACH-001654,5327091,0
ACH-001654,5311,0
ACH-001654,5289247,0
ACH-001654,5278396,0
ACH-001654,51371303,0
ACH-001654,5113032,0
ACH-001654,49806720,0
ACH-001654,46943432,0
ACH-001654,46931012,0
ACH-001654,46930998,1
ACH-001654,46907787,0
ACH-001654,46885626,0
ACH-001654,46883536,1
ACH-001654,46843772,0
ACH-001654,46224516,0
ACH-001654,46191454,0
ACH-001654,44819241,0
ACH-001654,447912,0
ACH-001654,44632017,0
ACH-001654,44551660,0
ACH-001654,444795,0
ACH-001654,44462760,0
ACH-001654,44450571,0
ACH-001654,44224160,0
ACH-001654,44182295,1
ACH-001654,44143370,0
ACH-001654,44137675,0
ACH-001654,42642645,0
ACH-001654,42640,0
ACH-001654,3796,0
ACH-001654,3385,0
ACH-001654,300471,1
ACH-001654,2733526,0
ACH-001654,2726824,0
ACH-001654,25262965,0
ACH-001654,25257557,1
ACH-001654,25195352,0
ACH-001654,25167777,0
ACH-001654,25126798,0
ACH-001654,25102847,0
ACH-001654,24978538,0
ACH-001654,24951314,0
ACH-001654,24894414,0
ACH-001654,24889392,0
ACH-001654,24776445,0
ACH-001654,24772860,0
ACH-001654,24756910,0
ACH-001654,24180719,1
ACH-001654,2375,0
ACH-001654,23725625,0
ACH-001654,2314623,0
ACH-001654,216326,0
ACH-001654,17755052,0
ACH-001654,176167,0
ACH-001654,16747388,0
ACH-001654,16725726,1
ACH-001654,16722836,0
ACH-001654,16095342,0
ACH-001654,156422,1
ACH-001654,148124,0
ACH-001654,1401,0
ACH-001654,126941,0
ACH-001654,126565,0
ACH-001654,123631,0
ACH-001654,11977753,0
ACH-001654,11960529,0
ACH-001654,11754511,0
ACH-001654,11707110,1
ACH-001654,11667893,0
ACH-001654,11647372,0
ACH-001654,11634725,0
ACH-001654,11625818,0
ACH-001654,11624601,0
ACH-001654,11617559,0
ACH-001654,11609586,0
ACH-001654,11493598,0
ACH-001654,11485656,0
ACH-001654,11455910,0
ACH-001654,11433190,0
ACH-001654,11373846,0
ACH-001654,11338033,0
ACH-001654,11327430,0
ACH-001654,11316960,0
ACH-001654,11282283,0
ACH-001654,11178236,1
ACH-001654,11152667,0
ACH-001654,104842,0
ACH-001654,10459196,0
ACH-001654,10451420,0
ACH-001654,10390396,0
ACH-001654,10341154,0
ACH-001654,10196499,0
ACH-001654,10184653,0
ACH-001654,10127622,1
ACH-001654,10077147,0
ACH-001654,10074640,0
ACH-001653,9956119,0
ACH-001653,9943465,0
ACH-001653,9938202,0
ACH-001653,9931953,0
ACH-001653,9914412,0
ACH-001653,9863776,0
ACH-001653,9858940,0
ACH-001653,9826528,0
ACH-001653,85668777,0
ACH-001653,84691,0
ACH-001653,71271629,0
ACH-001653,6918454,0
ACH-001653,6918289,0
ACH-001653,6914657,0
ACH-001653,6710780,0
ACH-001653,65110,0
ACH-001653,6505803,0
ACH-001653,6450551,0
ACH-001653,644241,0
ACH-001653,637858,0
ACH-001653,6253,0
ACH-001653,57339144,0
ACH-001653,56962337,0
ACH-001653,54685215,0
ACH-001653,5460769,0
ACH-001653,5394,0
ACH-001653,5330286,0
ACH-001653,5328940,0
ACH-001653,5327091,0
ACH-001653,5311,0
ACH-001653,5278396,0
ACH-001653,51371303,0
ACH-001653,46930998,1
ACH-001653,46907787,0
ACH-001653,46883536,0
ACH-001653,46843772,0
ACH-001653,46224516,0
ACH-001653,44819241,0
ACH-001653,44632017,0
ACH-001653,444795,0
ACH-001653,44462760,0
ACH-001653,44450571,0
ACH-001653,44182295,0
ACH-001653,44137675,0
ACH-001653,300471,0
ACH-001653,2733526,0
ACH-001653,2726824,0
ACH-001653,25262965,0
ACH-001653,24978538,1
ACH-001653,24776445,0
ACH-001653,24180719,0
ACH-001653,2375,0
ACH-001653,23725625,0
ACH-001653,2314623,0
ACH-001653,216326,1
ACH-001653,17755052,0
ACH-001653,16720766,0
ACH-001653,16095342,0
ACH-001653,156422,0
ACH-001653,148124,0
ACH-001653,1401,0
ACH-001653,126941,0
ACH-001653,126565,0
ACH-001653,123631,0
ACH-001653,11977753,1
ACH-001653,11960529,0
ACH-001653,11707110,0
ACH-001653,11667893,0
ACH-001653,11624601,0
ACH-001653,11609586,0
ACH-001653,11455910,0
ACH-001653,11433190,0
ACH-001653,11327430,0
ACH-001653,11316960,0
ACH-001653,11152667,0
ACH-001653,104842,0
ACH-001653,10459196,0
ACH-001653,10390396,0
ACH-001653,10341154,0
ACH-001653,10184653,1
ACH-001653,10127622,0
ACH-001653,10077147,0
ACH-001650,9967941,0
ACH-001650,9956222,0
ACH-001650,9956119,0
ACH-001650,9952773,0
ACH-001650,9943465,0
ACH-001650,9931953,0
ACH-001650,9911830,0
ACH-001650,9910224,0
ACH-001650,9903786,0
ACH-001650,9884685,0
ACH-001650,9874913,0
ACH-001650,9868037,0
ACH-001650,9863776,0
ACH-001650,9858940,0
ACH-001650,9826528,0
ACH-001650,9813758,0
ACH-001650,9810884,0
ACH-001650,85668777,0
ACH-001650,84691,1
ACH-001650,8249,0
ACH-001650,82146,1
ACH-001650,71271629,0
ACH-001650,704473,0
ACH-001650,6918848,0
ACH-001650,6918638,0
ACH-001650,6918289,0
ACH-001650,6914657,0
ACH-001650,6852167,0
ACH-001650,6753378,0
ACH-001650,6710780,0
ACH-001650,66577006,0
ACH-001650,65110,0
ACH-001650,6505803,0
ACH-001650,6450816,0
ACH-001650,6450551,0
ACH-001650,6445562,0
ACH-001650,6445533,0
ACH-001650,637858,1
ACH-001650,6253,1
ACH-001650,60750,0
ACH-001650,5746,1
ACH-001650,57339144,0
ACH-001650,56965967,0
ACH-001650,56962337,0
ACH-001650,560326,0
ACH-001650,54685215,0
ACH-001650,54676905,0
ACH-001650,5460769,0
ACH-001650,5459322,0
ACH-001650,5394,1
ACH-001650,53394750,0
ACH-001650,53340664,0
ACH-001650,5330286,0
ACH-001650,53302361,0
ACH-001650,5328940,0
ACH-001650,5311497,0
ACH-001650,5311,0
ACH-001650,5289247,0
ACH-001650,5280757,0
ACH-001650,5278396,0
ACH-001650,521106,0
ACH-001650,5208,0
ACH-001650,51371303,0
ACH-001650,5113032,0
ACH-001650,49806720,0
ACH-001650,46943432,0
ACH-001650,46931012,0
ACH-001650,46930998,0
ACH-001650,46907787,0
ACH-001650,46885626,0
ACH-001650,46883536,0
ACH-001650,46224516,0
ACH-001650,46191454,0
ACH-001650,44819241,0
ACH-001650,448013,0
ACH-001650,447912,0
ACH-001650,446378,0
ACH-001650,44632017,0
ACH-001650,44551660,0
ACH-001650,444795,0
ACH-001650,44462760,0
ACH-001650,44450571,0
ACH-001650,44224160,0
ACH-001650,44182295,0
ACH-001650,44143370,0
ACH-001650,44137675,0
ACH-001650,42642645,0
ACH-001650,42640,0
ACH-001650,4263900,0
ACH-001650,3796,0
ACH-001650,36462,0
ACH-001650,3463933,0
ACH-001650,3385,0
ACH-001650,3218,0
ACH-001650,31703,0
ACH-001650,3005532,0
ACH-001650,300471,0
ACH-001650,2733526,0
ACH-001650,2726824,0
ACH-001650,25262965,0
ACH-001650,25257557,1
ACH-001650,25222038,0
ACH-001650,25195352,0
ACH-001650,25167777,0
ACH-001650,25126798,0
ACH-001650,25124816,0
ACH-001650,25102847,0
ACH-001650,25022668,0
ACH-001650,24978538,0
ACH-001650,24951314,0
ACH-001650,24894414,1
ACH-001650,24889392,0
ACH-001650,24826799,0
ACH-001650,24785538,1
ACH-001650,24776445,0
ACH-001650,24772860,0
ACH-001650,24756910,0
ACH-001650,24180719,0
ACH-001650,2375,0
ACH-001650,23725625,1
ACH-001650,216326,0
ACH-001650,17755052,0
ACH-001650,176167,0
ACH-001650,16747388,0
ACH-001650,16725726,0
ACH-001650,16722836,0
ACH-001650,16720766,1
ACH-001650,16095342,0
ACH-001650,159324,0
ACH-001650,156422,0
ACH-001650,148124,0
ACH-001650,1401,0
ACH-001650,126941,0
ACH-001650,126565,0
ACH-001650,123631,0
ACH-001650,11977753,0
ACH-001650,11960529,0
ACH-001650,11754511,0
ACH-001650,11713159,0
ACH-001650,11667893,0
ACH-001650,11647372,0
ACH-001650,11640390,1
ACH-001650,11634725,0
ACH-001650,11625818,0
ACH-001650,11624601,0
ACH-001650,11617559,0
ACH-001650,11609586,0
ACH-001650,11493598,0
ACH-001650,11485656,0
ACH-001650,11455910,1
ACH-001650,11433190,0
ACH-001650,11404337,0
ACH-001650,11373846,0
ACH-001650,11338033,0
ACH-001650,11327430,0
ACH-001650,11316960,0
ACH-001650,11282283,0
ACH-001650,11178236,0
ACH-001650,11152667,0
ACH-001650,104842,0
ACH-001650,10451420,0
ACH-001650,10390396,0
ACH-001650,10384072,0
ACH-001650,10341154,0
ACH-001650,10200390,0
ACH-001650,10196499,0
ACH-001650,10184653,0
ACH-001650,10127622,1
ACH-001650,10113978,0
ACH-001650,10109823,0
ACH-001650,10096043,0
ACH-001650,10077147,0
ACH-001650,10074640,0
ACH-001650,10027278,0
ACH-001642,9967941,0
ACH-001642,9956222,0
ACH-001642,9956119,0
ACH-001642,9952773,0
ACH-001642,9911830,1
ACH-001642,9910224,1
ACH-001642,9907093,0
ACH-001642,9903786,0
ACH-001642,9884685,0
ACH-001642,9874913,1
ACH-001642,9868037,0
ACH-001642,9826308,0
ACH-001642,9813758,0
ACH-001642,9810884,1
ACH-001642,9549184,0
ACH-001642,8249,0
ACH-001642,82146,0
ACH-001642,76044,0
ACH-001642,7251185,1
